sum_Atomic_Number,sum_Atomic_Weight,sum_Period,sum_group,sum_families,sum_Metal,sum_Nonmetal,sum_Mendeleev_Number,sum_l_quantum_number,sum_Atomic_Radius,sum_Miracle_Radius_[pm],sum_Covalent_Radius,sum_Zunger_radii_sum,sum_ionic_radius,sum_crystal_radius,sum_Pauling_Electronegativity,sum_MB_electonegativity,sum_Gordy_electonegativity,sum_Mulliken_EN,sum_Allred-Rockow_electronegativity,sum_metallic_valence,sum_number_of_valence_electrons,sum_gilmor_number_of_valence_electron,sum_valence_p,sum_valence_d,sum_Number_of_unfilled_p_valence_electrons,sum_Number_of_unfilled_d_valence_electrons,sum_outer_shell_electrons,sum_1st_ionization_potential_(kJ/mol),sum_polarizability(A^3),sum_Melting_point_(K),sum_Boiling_Point_(K),sum_Density_(g/mL),sum_specific_heat_(J/g_K)_,sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_thermal_conductivity_(W/(m_K))_,sum_heat_atomization(kJ/mol),sum_Cohesive_energy,avg_Atomic_Number,avg_Atomic_Weight,avg_Period,avg_group,avg_families,avg_Metal,avg_Nonmetal,avg_Mendeleev_Number,avg_l_quantum_number,avg_Atomic_Radius,avg_Miracle_Radius_[pm],avg_Covalent_Radius,avg_Zunger_radii_sum,avg_ionic_radius,avg_crystal_radius,avg_Pauling_Electronegativity,avg_MB_electonegativity,avg_Gordy_electonegativity,avg_Mulliken_EN,avg_Allred-Rockow_electronegativity,avg_metallic_valence,avg_number_of_valence_electrons,avg_gilmor_number_of_valence_electron,avg_valence_p,avg_valence_d,avg_Number_of_unfilled_p_valence_electrons,avg_Number_of_unfilled_d_valence_electrons,avg_outer_shell_electrons,avg_1st_ionization_potential_(kJ/mol),avg_polarizability(A^3),avg_Melting_point_(K),avg_Boiling_Point_(K),avg_Density_(g/mL),avg_specific_heat_(J/g_K)_,avg_heat_of_fusion_(kJ/mol)_,avg_heat_of_vaporization_(kJ/mol)_,avg_thermal_conductivity_(W/(m_K))_,avg_heat_atomization(kJ/mol),avg_Cohesive_energy,dev_Atomic_Number,dev_Atomic_Weight,dev_Period,dev_group,dev_families,dev_Metal,dev_Nonmetal,dev_Mendeleev_Number,dev_l_quantum_number,dev_Atomic_Radius,dev_Miracle_Radius_[pm],dev_Covalent_Radius,dev_Zunger_radii_sum,dev_ionic_radius,dev_crystal_radius,dev_Pauling_Electronegativity,dev_MB_electonegativity,dev_Gordy_electonegativity,dev_Mulliken_EN,dev_Allred-Rockow_electronegativity,dev_metallic_valence,dev_number_of_valence_electrons,dev_gilmor_number_of_valence_electron,dev_valence_p,dev_valence_d,dev_Number_of_unfilled_p_valence_electrons,dev_Number_of_unfilled_d_valence_electrons,dev_outer_shell_electrons,dev_1st_ionization_potential_(kJ/mol),dev_polarizability(A^3),dev_Melting_point_(K),dev_Boiling_Point_(K),dev_Density_(g/mL),dev_specific_heat_(J/g_K)_,dev_heat_of_fusion_(kJ/mol)_,dev_heat_of_vaporization_(kJ/mol)_,dev_thermal_conductivity_(W/(m_K))_,dev_heat_atomization(kJ/mol),dev_Cohesive_energy,target
25.627999999999997,55.000907468,3.9699999999999998,8.168000000000001,4.048,0.982,0.018,55.63,1.97,1.5473400000000002,124.922,1.24664,2.0923599999999998,1.3927999999999998,0.6828599999999999,1.8286200000000001,1.6752199999999997,3.4340479999999998,4.062819999999999,1.799844,5.7146,7.867999999999999,4.957999999999999,0.048,5.82,5.952,4.18,2.048,760.2420000000001,8.344800000000001,1795.4,3012.6440000000002,7.69854,0.45038,14.42538,349.54876,83.30199999999999,417.508,4.27562,25.627999999999997,55.000907468,3.9699999999999998,8.168000000000001,4.048,0.982,0.018,55.63,1.97,1.5473400000000002,124.922,1.24664,2.0923599999999998,1.3927999999999998,0.6828599999999999,1.8286200000000001,1.6752199999999997,3.4340479999999998,4.062819999999999,1.799844,5.7146,7.867999999999999,4.957999999999999,0.048,5.82,5.952,4.18,2.048,760.2420000000001,8.344800000000001,1795.4,3012.6440000000002,7.69854,0.45038,14.42538,349.54876,83.30199999999999,417.508,4.27562,0.7216800000000032,1.64141951208,0.05820000000000023,0.32592000000000093,0.09312000000000004,0.035352000000000015,0.035352,1.2222000000000022,0.05820000000000002,0.0245603999999999,0.5371920000000028,0.006518400000000027,0.03422160000000009,0.013968000000000085,0.013851600000000032,0.005246879999999935,0.01097207999999979,0.02919311999999974,0.02545847999999982,0.004484256000000042,0.12687600000000032,0.25608000000000053,0.08148000000000065,0.09312,0.34919999999999973,0.09312000000000004,0.34919999999999973,0.09312000000000004,4.373807999999927,0.10708799999999928,24.735,20.381639999999862,0.3132323999999999,0.0201372,1.3004863199999996,1.3475702400000076,6.01787999999999,2.196192000000018,0.02125488000000026,28.0
25.348,54.357977123999994,3.947,8.302,4.09,0.963,0.037,56.139,1.9469999999999998,1.53727,124.701,1.2436999999999998,2.0775099999999997,1.3864999999999998,0.67671,1.82907,1.68099,3.4490246,4.07299,1.8013,5.6696599999999995,7.771999999999999,4.930999999999999,0.09,5.6819999999999995,5.909999999999999,4.318,2.09,759.981,8.2874,1789.525,3004.007,7.57283,0.45735000000000003,15.11159,349.98174,85.2174,417.786,4.27871,25.348,54.357977123999994,3.947,8.302,4.09,0.963,0.037,56.139,1.9469999999999998,1.53727,124.701,1.2436999999999998,2.0775099999999997,1.3864999999999998,0.67671,1.82907,1.68099,3.4490246,4.07299,1.8013,5.6696599999999995,7.771999999999999,4.930999999999999,0.09,5.6819999999999995,5.909999999999999,4.318,2.09,759.981,8.2874,1789.525,3004.007,7.57283,0.45735000000000003,15.11159,349.98174,85.2174,417.786,4.27871,1.2348880000000009,2.8202093271440063,0.10038199999999994,0.5719879999999996,0.17045999999999986,0.07126200000000002,0.07126199999999998,2.157266000000002,0.10038200000000014,0.04305062000000012,1.087874000000006,0.01193220000000017,0.06153606000000011,0.02556900000000005,0.025171259999999918,0.007010240000000088,0.02212674000000005,0.05686659239999996,0.051578740000000255,0.008487799999999865,0.2089839600000007,0.43183200000000055,0.13068600000000075,0.17045999999999997,0.6022920000000004,0.17046000000000067,0.6022919999999996,0.17045999999999986,5.8233920000000055,0.21366760000000046,35.27575,36.25684200000002,0.5438999800000005,0.032860900000000026,2.6224423399999983,2.533631239999982,9.502955599999995,2.9371519999999984,0.02843872,43.3
25.080000000000002,53.742808280000006,3.9250000000000003,8.43,4.13,0.9450000000000001,0.055,56.625,1.925,1.5276500000000002,124.49499999999999,1.2409000000000001,2.06335,1.3804999999999998,0.6708500000000001,1.8294500000000002,1.68645,3.463235,4.08245,1.80264,5.6265,7.68,4.904999999999999,0.13,5.550000000000001,5.87,4.45,2.1300000000000003,759.6949999999999,8.233,1783.775,2995.765,7.452650000000001,0.4640500000000001,15.76105,350.3801,87.065,418.03000000000003,4.28145,25.080000000000002,53.742808280000006,3.9250000000000003,8.43,4.13,0.9450000000000001,0.055,56.625,1.925,1.5276500000000002,124.49499999999999,1.2409000000000001,2.06335,1.3804999999999998,0.6708500000000001,1.8294500000000002,1.68645,3.463235,4.08245,1.80264,5.6265,7.68,4.904999999999999,0.13,5.550000000000001,5.87,4.45,2.1300000000000003,759.6949999999999,8.233,1783.775,2995.765,7.452650000000001,0.4640500000000001,15.76105,350.3801,87.065,418.03000000000003,4.28145,1.7019999999999984,3.8927546819999965,0.1387499999999998,0.7954999999999998,0.2404999999999999,0.10394999999999995,0.10395,3.00625,0.13874999999999998,0.0598474999999999,1.5944500000000088,0.0168349999999999,0.08630250000000006,0.036075000000000045,0.035427499999999904,0.008777999999999826,0.03229050000000007,0.08183475000000001,0.07563050000000007,0.012469599999999973,0.2839750000000002,0.5920000000000003,0.17575000000000054,0.24050000000000002,0.8324999999999994,0.2404999999999999,0.8325000000000001,0.2405000000000003,7.2678000000000615,0.31162999999999985,45.09375,50.66225000000019,0.7535974999999995,0.04449250000000006,3.8267844999999987,3.722389000000005,12.700249999999995,3.7367000000000266,0.03834050000000014,54.9
25.010000000000005,53.57844720200001,3.919,8.468,4.144,0.937,0.063,56.773,1.919,1.52481,124.343,1.2399200000000001,2.0587,1.3783999999999998,0.66885,1.8304500000000001,1.68899,3.4691552,4.08979,1.8039420000000002,5.617820000000001,7.658,4.901000000000001,0.144,5.514,5.856,4.486,2.1439999999999997,760.263,8.209200000000001,1784.5250000000003,2993.1710000000003,7.418730000000001,0.46529,16.06107,350.7694600000001,87.2938,418.486,4.286030000000001,25.010000000000005,53.57844720200001,3.919,8.468,4.144,0.937,0.063,56.773,1.919,1.52481,124.343,1.2399200000000001,2.0587,1.3783999999999998,0.66885,1.8304500000000001,1.68899,3.4691552,4.08979,1.8039420000000002,5.617820000000001,7.658,4.901000000000001,0.144,5.514,5.856,4.486,2.1439999999999997,760.263,8.209200000000001,1784.5250000000003,2993.1710000000003,7.418730000000001,0.46529,16.06107,350.7694600000001,87.2938,418.486,4.286030000000001,1.8196199999999956,4.169600042723996,0.14887799999999995,0.860184,0.2646720000000001,0.11806199999999994,0.118062,3.258774000000003,0.14887799999999995,0.06467922000000005,1.8072179999999969,0.01852703999999988,0.09428939999999993,0.03970080000000004,0.0388737,0.008763300000000043,0.036667260000000056,0.09218525759999986,0.08570646000000018,0.014119308000000092,0.2980868399999994,0.6285959999999997,0.1819619999999994,0.264672,0.8932679999999998,0.2646720000000001,0.8932679999999998,0.2646719999999997,6.561467999999968,0.35395919999999953,43.42274999999981,55.10140199999984,0.8110542599999995,0.046483019999999986,4.345605180000001,4.214768040000064,13.038404400000001,4.222763999999991,0.043340220000000734,59.2
24.900000000000002,53.32638578000001,3.91,8.52,4.16,0.93,0.07,56.970000000000006,1.9100000000000001,1.5209000000000004,124.27,1.2388000000000001,2.053,1.376,0.6665000000000001,1.8305000000000002,1.6911,3.4747280000000003,4.093100000000001,1.80438,5.5998,7.62,4.89,0.16,5.46,5.84,4.54,2.16,760.07,8.188,1781.9,2989.84,7.369700000000001,0.46810000000000007,16.312300000000004,350.8994,88.082,418.53999999999996,4.286700000000001,24.900000000000002,53.32638578000001,3.91,8.52,4.16,0.93,0.07,56.970000000000006,1.9100000000000001,1.5209000000000004,124.27,1.2388000000000001,2.053,1.376,0.6665000000000001,1.8305000000000002,1.6911,3.4747280000000003,4.093100000000001,1.80438,5.5998,7.62,4.89,0.16,5.46,5.84,4.54,2.16,760.07,8.188,1781.9,2989.84,7.369700000000001,0.46810000000000007,16.312300000000004,350.8994,88.082,418.53999999999996,4.286700000000001,2.0019999999999984,4.587517880399993,0.1637999999999999,0.9463999999999997,0.2912000000000001,0.13019999999999998,0.13020000000000004,3.5854000000000052,0.1637999999999999,0.07116199999999974,1.9978000000000034,0.020383999999999895,0.10373999999999994,0.04368,0.042769999999999884,0.009730000000000134,0.040446000000000114,0.10142496000000019,0.09476600000000088,0.015626800000000038,0.32796400000000014,0.6916,0.20020000000000027,0.2912,0.9828000000000001,0.2912000000000001,0.9828000000000001,0.2912000000000001,7.282799999999952,0.39031999999999983,47.775000000000006,60.62419999999996,0.8923459999999996,0.051142000000000055,4.7932780000000035,4.6648839999999945,14.345239999999993,4.684399999999969,0.0480620000000003,63.6
24.775999999999996,53.027957046000004,3.901,8.612,4.196000000000001,0.912,0.089,57.354,1.899,1.5161900000000001,124.014,1.23781,2.04461,1.3726,0.6626399999999999,1.83498,1.6988400000000001,3.4920766,4.1156299999999995,1.809506,5.58844,7.582,4.888,0.192,5.388,5.814,4.622,2.194,762.4110000000001,8.14,1786.5831500000002,2987.05615,7.303450000000001,0.47091,17.04241,352.24398,88.5096,420.15600000000006,4.30297,24.751248751248756,52.974982063936075,3.897102897102898,8.603396603396604,4.191808191808192,0.9110889110889112,0.08891108891108891,57.296703296703306,1.8971028971028974,1.5146753246753248,123.89010989010991,1.2365734265734267,2.042567432567433,1.3712287712287714,0.661978021978022,1.8331468531468535,1.6971428571428573,3.4885880119880124,4.111518481518481,1.807698301698302,5.582857142857144,7.574425574425575,4.883116883116884,0.1918081918081918,5.382617382617384,5.808191808191809,4.617382617382618,2.1918081918081924,761.6493506493507,8.131868131868133,1784.7983516483519,2984.0720779220787,7.296153846153848,0.4704395604395605,17.02538461538462,351.892087912088,88.42117882117884,419.7362637362638,4.29867132867133,2.2405167260312084,5.152991221948874,0.1846185782249711,1.082617682018282,0.3441433691183946,0.16201181435946663,0.1620118143594667,4.120758362516613,0.18461857822497166,0.08132179508802877,2.4699695908486943,0.02409003583828746,0.12098790320568498,0.05162150536775889,0.050277195332140305,0.011887972167692707,0.0502982731554162,0.12485521431615366,0.11709261767203841,0.01925844385384859,0.3537148565719991,0.7635681002314363,0.20971236555652084,0.3441433691183941,1.10771146934983,0.3441433691183932,1.1077114693498316,0.3441433691183946,5.137044773408353,0.48578674073179495,41.89766277678357,70.11383421772975,1.01165603627142,0.05461483571373684,5.961420118343199,5.748619731916503,14.750486676161017,5.737207847098029,0.05891758591059364,78.3
24.548,52.502372468000004,3.88,8.708,4.228,0.892,0.108,57.699999999999996,1.8800000000000001,1.50684,123.57199999999999,1.23404,2.0302599999999997,1.3658,0.65676,1.83492,1.70312,3.503006,4.12672,1.810284,5.5544,7.508,4.868,0.228,5.28,5.772,4.72,2.228,762.4920000000001,8.0748,1784.1499999999999,2977.0940000000005,7.20084,0.47467999999999994,17.73288,352.66456000000005,89.404,420.5679999999999,4.30712,24.548,52.502372468000004,3.88,8.708,4.228,0.892,0.108,57.699999999999996,1.8800000000000001,1.50684,123.57199999999999,1.23404,2.0302599999999997,1.3658,0.65676,1.83492,1.70312,3.503006,4.12672,1.810284,5.5544,7.508,4.868,0.228,5.28,5.772,4.72,2.228,762.4920000000001,8.0748,1784.1499999999999,2977.0940000000005,7.20084,0.47467999999999994,17.73288,352.66456000000005,89.404,420.5679999999999,4.30712,2.5555200000000013,5.886544456319998,0.21120000000000008,1.24608,0.4012799999999998,0.19267199999999998,0.19267199999999998,4.751999999999997,0.21119999999999994,0.09356160000000006,2.931552000000009,0.02808959999999997,0.14034240000000012,0.06019199999999999,0.05850239999999994,0.01405728000000001,0.05980608000000004,0.14785056,0.13894848000000007,0.02283465599999996,0.397056,0.86592,0.23231999999999975,0.40128,1.2671999999999999,0.4012799999999998,1.2671999999999999,0.40128000000000014,5.293728000000059,0.5777568000000004,42.24000000000017,81.05855999999967,1.1601215999999999,0.06103679999999995,7.08849792,6.815975040000023,16.199039999999997,6.789311999999942,0.06974207999999998,84.8
24.209000000000003,51.721738585,3.852,8.873000000000001,4.281,0.867,0.133,58.329,1.8519999999999999,1.49445,123.24499999999999,1.23033,2.0117049999999996,1.35785,0.64903,1.83601,1.7107799999999997,3.5224751,4.141979999999999,1.812623,5.5015600000000004,7.393,4.837,0.281,5.112,5.719,4.888,2.2809999999999997,762.5649999999999,7.999500000000001,1778.4,2966.3700000000003,7.04711,0.48281,18.6426,353.36146,91.5694,421.14199999999994,4.313199999999999,24.209000000000003,51.721738585,3.852,8.873000000000001,4.281,0.867,0.133,58.329,1.8519999999999999,1.49445,123.24499999999999,1.23033,2.0117049999999996,1.35785,0.64903,1.83601,1.7107799999999997,3.5224751,4.141979999999999,1.812623,5.5015600000000004,7.393,4.837,0.281,5.112,5.719,4.888,2.2809999999999997,762.5649999999999,7.999500000000001,1778.4,2966.3700000000003,7.04711,0.48281,18.6426,353.36146,91.5694,421.14199999999994,4.313199999999999,3.051863999999998,7.0294454511600035,0.2521920000000001,1.4875920000000007,0.47882399999999975,0.23062200000000002,0.23062200000000002,5.672616,0.2521920000000001,0.11169720000000001,3.5231700000000075,0.03351768000000004,0.16749468000000017,0.07182359999999992,0.06981287999999994,0.017021339999999868,0.07161251999999987,0.17632157039999988,0.16705331999999978,0.027498282000000027,0.47446175999999984,1.0343280000000001,0.2777520000000002,0.47882399999999997,1.513152,0.47882399999999975,1.513152,0.47882399999999975,6.499709999999957,0.6914669999999995,50.693999999999996,96.75311999999983,1.3851645600000002,0.07294824,8.4873684,8.208371640000001,19.3734576,8.208227999999956,0.08426879999999923,92.3
24.053,51.36272300699999,3.837,8.933,4.301,0.853,0.146,58.53699999999999,1.8389999999999997,1.4878,122.893,1.2274,2.001495,1.35285,0.6448899999999999,1.8355299999999999,1.7131999999999998,3.5288073,4.14881,1.812705,5.478199999999999,7.342999999999999,4.8229999999999995,0.305,5.04,5.689,4.95,2.303,762.496,7.9523,1776.71685,2958.77785,6.97768,0.48495999999999995,19.11257,353.57431999999994,92.057,421.34999999999997,4.31525,24.077077077077075,51.41413714414414,3.8408408408408405,8.941941941941941,4.305305305305305,0.8538538538538538,0.14614614614614613,58.5955955955956,1.8408408408408408,1.4892892892892893,123.01601601601601,1.2286286286286285,2.003498498498498,1.3542042042042042,0.6455355355355353,1.8373673673673672,1.7149149149149145,3.532339639639639,4.152962962962962,1.8145195195195192,5.483683683683684,7.35035035035035,4.827827827827828,0.30530530530530525,5.045045045045045,5.694694694694695,4.954954954954955,2.3053053053053048,763.2592592592592,7.96026026026026,1778.4953453453452,2961.7395895895893,6.984664664664665,0.4854454454454454,19.1317017017017,353.9282482482482,92.14914914914914,421.77177177177174,4.31956956956957,3.2337442547652775,7.45466426209994,0.26765504242981736,1.5840465089714333,0.5134263392521649,0.24957490022555087,0.24957490022555084,6.046647247848449,0.26765504242981725,0.11891290690089491,3.8044811578345152,0.0359398437476516,0.17910162414666939,0.07701395088782469,0.07477507537567606,0.018307035764493003,0.07748232717201665,0.19082605127650118,0.18035516998479942,0.02966196226256257,0.4983097211325439,1.092503915326738,0.2895387880372866,0.513426339252165,1.6059302545789031,0.5134263392521649,1.6059302545789031,0.5134263392521646,6.939235531828109,0.7483443403363325,49.86968950932932,103.27276225174148,1.4720353987621255,0.07642477312146975,9.183326429532633,8.854045557068547,20.094665235806367,8.835478120763382,0.09073642210779335,94.8
23.907,51.025493163,3.827,9.021,4.329,0.844,0.156,58.894,1.8269999999999997,1.4833399999999999,122.932,1.22697,1.9949649999999999,1.35065,0.6420399999999999,1.8371799999999998,1.7178499999999999,3.5403070999999997,4.156649999999999,1.814917,5.45506,7.2909999999999995,4.81,0.329,4.962,5.670999999999999,5.038,2.329,762.772,7.930299999999999,1773.775,2956.719,6.909599999999999,0.48993999999999993,19.481830000000002,354.04531999999995,93.44239999999999,421.73999999999995,4.319469999999999,23.907,51.025493163,3.827,9.021,4.329,0.844,0.156,58.894,1.8269999999999997,1.4833399999999999,122.932,1.22697,1.9949649999999999,1.35065,0.6420399999999999,1.8371799999999998,1.7178499999999999,3.5403070999999997,4.156649999999999,1.814917,5.45506,7.2909999999999995,4.81,0.329,4.962,5.670999999999999,5.038,2.329,762.772,7.930299999999999,1773.775,2956.719,6.909599999999999,0.48993999999999993,19.481830000000002,354.04531999999995,93.44239999999999,421.73999999999995,4.319469999999999,3.461822,7.974772308398,0.286142,1.6887340000000004,0.5441659999999998,0.263328,0.263328,6.440675999999999,0.2861420000000002,0.1267956400000001,4.034783999999998,0.038091620000000055,0.19026789,0.08162489999999997,0.07932583999999998,0.0195998399999998,0.08179079999999997,0.20120658479999975,0.19136519999999962,0.03153789599999988,0.5374507600000005,1.1726860000000006,0.31426000000000026,0.544166,1.716852,0.5441660000000004,1.716852,0.544166,7.5591360000000325,0.7894536000000009,56.85625,109.87687400000003,1.5719616000000007,0.08260075999999995,9.693269039999999,9.414500159999948,21.902929599999993,9.441119999999968,0.09688535999999912,101.4
23.643,50.41474016300001,3.8050000000000006,9.153,4.373,0.8220000000000001,0.178,59.400000000000006,1.805,1.47344,122.602,1.2238900000000001,1.979785,1.34405,0.63566,1.83872,1.72467,3.5571635,4.172269999999999,1.817469,5.415900000000001,7.203,4.788,0.373,4.83,5.627,5.17,2.373,763.3220000000001,7.8643,1771.025,2948.0290000000005,6.787940000000001,0.49588,20.290330000000004,354.80696000000006,94.934,422.488,4.32717,23.643,50.41474016300001,3.8050000000000006,9.153,4.373,0.8220000000000001,0.178,59.400000000000006,1.805,1.47344,122.602,1.2238900000000001,1.979785,1.34405,0.63566,1.83872,1.72467,3.5571635,4.172269999999999,1.817469,5.415900000000001,7.203,4.788,0.373,4.83,5.627,5.17,2.373,763.3220000000001,7.8643,1771.025,2948.0290000000005,6.787940000000001,0.49588,20.290330000000004,354.80696000000006,94.934,422.488,4.32717,3.7947699999999998,8.745938337569994,0.3139499999999997,1.8563300000000005,0.6005300000000001,0.2926319999999999,0.292632,7.084000000000004,0.31395,0.13936159999999997,4.486311999999997,0.0420370999999999,0.20964614999999998,0.09007949999999994,0.08748739999999995,0.02181567999999987,0.09089748000000002,0.2235809940000001,0.21279187999999977,0.03507703599999995,0.5862009999999999,1.28317,0.34131999999999985,0.60053,1.8837,0.6005300000000001,1.8837,0.6005300000000001,8.429368000000075,0.8772908000000001,59.77125,120.94480999999978,1.7260166,0.08996679999999999,10.772442520000002,10.471042240000026,23.721739999999997,10.506272,0.10780747999999961,97.0
23.451,49.968672241,3.791,9.267,4.4110000000000005,0.807,0.194,59.859,1.789,1.4670400000000003,122.519,1.2227600000000003,1.9699849999999999,1.34035,0.63139,1.8412300000000001,1.7312400000000001,3.5730511,4.18603,1.8207510000000002,5.38764,7.1370000000000005,4.773000000000001,0.40700000000000003,4.728,5.598999999999999,5.282000000000001,2.4090000000000003,764.116,7.8245000000000005,1769.0831500000002,2944.16615,6.697000000000001,0.50156,20.886110000000002,355.59808,96.41260000000001,423.266,4.33527,23.427572427572432,49.91875348751249,3.7872127872127876,9.257742257742258,4.406593406593408,0.8061938061938063,0.19380619380619382,59.799200799200804,1.7872127872127874,1.4655744255744259,122.39660339660341,1.2215384615384617,1.9680169830169831,1.3390109890109894,0.6307592407592408,1.8393906093906096,1.7295104895104896,3.5694816183816185,4.181848151848152,1.818932067932068,5.382257742257743,7.129870129870131,4.768231768231769,0.40659340659340665,4.723276723276724,5.593406593406595,5.276723276723278,2.406593406593407,763.3526473526475,7.816683316683318,1767.3158341658345,2941.2249250749255,6.690309690309691,0.5010589410589411,20.86524475524476,355.24283716283725,96.31628371628373,422.8431568431569,4.330939060939062,4.050095758387465,9.333582920759563,0.33501762972292426,1.9802215766251734,0.6401510577334761,0.31249070609709967,0.3124907060970998,7.555984475065397,0.33501762972292437,0.14866603925544972,4.805077040841268,0.04481057404134318,0.22354169307216248,0.09602265866002102,0.09327016639703944,0.02349295060583778,0.09709283723269749,0.23866007199593617,0.22797494214077682,0.03762473290944817,0.6262155826191786,1.3699547206040708,0.3649018314352976,0.6401510577334755,2.0101057783375462,0.6401510577334746,2.010105778337547,0.6401510577334756,9.16600682035258,0.9367363904826438,64.29035499964556,128.98493314876913,1.841590337734194,0.0961327583505406,11.50617885610893,11.231907273545676,25.373889247615534,11.301553591263927,0.11591972463101358,85.9
23.319000000000003,49.66517966300001,3.7780000000000005,9.315,4.4270000000000005,0.795,0.205,60.021,1.778,1.46129,122.197,1.22011,1.961155,1.33595,0.6278299999999999,1.8406099999999999,1.73304,3.5778509000000005,4.191439999999999,1.820601,5.367840000000001,7.095000000000001,4.761,0.427,4.668,5.573,5.332,2.427,763.9970000000001,7.7833000000000006,1767.65,2937.3640000000005,6.63863,0.50317,21.282580000000003,355.74170000000004,96.7646,423.406,4.33662,23.319000000000003,49.66517966300001,3.7780000000000005,9.315,4.4270000000000005,0.795,0.205,60.021,1.778,1.46129,122.197,1.22011,1.961155,1.33595,0.6278299999999999,1.8406099999999999,1.73304,3.5778509000000005,4.191439999999999,1.820601,5.367840000000001,7.095000000000001,4.761,0.427,4.668,5.573,5.332,2.427,763.9970000000001,7.7833000000000006,1767.65,2937.3640000000005,6.63863,0.50317,21.282580000000003,355.74170000000004,96.7646,423.406,4.33662,4.171635999999999,9.618912444371997,0.34543199999999974,2.04614,0.6644120000000002,0.32595,0.32595,7.812676000000001,0.345432,0.15359276000000002,5.000769999999999,0.04650883999999997,0.23160281999999993,0.09966179999999993,0.09673652000000002,0.02434989999999984,0.1012536,0.24901313100000028,0.23720959999999974,0.039113589999999906,0.6413209599999996,1.4081799999999995,0.3718839999999999,0.664412,2.072592,0.6644119999999998,2.072592,0.664412,9.431230000000042,0.9771529999999998,63.018,133.4830159999998,1.90045172,0.09829252,11.9996422,11.676103000000008,25.7745176,11.723540000000003,0.12028579999999973,70.3
23.119000000000003,49.195766085,3.763,9.439,4.471,0.775,0.226,60.522999999999996,1.761,1.4541600000000001,121.975,1.21856,1.9496449999999999,1.3313499999999998,0.62275,1.84435,1.7412799999999997,3.5971507000000003,4.21207,1.8252110000000001,5.3418,7.029,4.749,0.467,4.5600000000000005,5.539000000000001,5.450000000000001,2.469,765.6519999999999,7.7289,1768.5831500000002,2932.65815,6.54068,0.50836,22.074150000000003,356.93072000000006,97.95500000000001,424.722,4.350029999999999,23.095904095904096,49.14661946553447,3.7592407592407593,9.42957042957043,4.466533466533466,0.7742257742257743,0.22577422577422582,60.46253746253746,1.7592407592407595,1.452707292707293,121.85314685314685,1.2173426573426576,1.9476973026973028,1.33001998001998,0.6221278721278722,1.8425074925074925,1.7395404595404598,3.5935571428571427,4.207862137862138,1.8233876123876125,5.336463536463538,7.021978021978023,4.744255744255745,0.4665334665334666,4.555444555444556,5.533466533466534,5.444555444555445,2.4665334665334666,764.887112887113,7.721178821178823,1766.8163336663338,2929.728421578422,6.534145854145855,0.5078521478521479,22.052097902097906,356.57414585414585,97.85714285714288,424.2977022977023,4.345684315684316,4.409815958267507,10.174404008379232,0.36558845749654945,2.1707762766703835,0.7084224466841849,0.34960044950054936,0.34960044950054947,8.294762180876068,0.36558845749654933,0.16292199309182312,5.352270107514863,0.049589571267892825,0.24645364625384594,0.10626336700262773,0.10306257179384044,0.02596065273387941,0.10857913315455792,0.26715541601255877,0.25383248120510893,0.04181898022057864,0.6735019226527714,1.4851082982951112,0.3883429258054629,0.7084224466841851,2.1935307449792965,0.7084224466841849,2.193530744979297,0.7084224466841851,9.98503993508992,1.0481247024703562,62.76440841875407,141.85894026053847,2.0132850166816203,0.10303223250276203,12.868183564687062,12.48344263129477,26.81204509775939,12.508929631806758,0.1283823070036858,57.7
22.861999999999995,48.611022624,3.738,9.524,4.496,0.757,0.242,60.799,1.74,1.4434600000000002,121.501,1.21375,1.9339499999999998,1.3235999999999999,0.61657,1.84159,1.74287,3.6026765999999997,4.214479999999999,1.82328,5.29898,6.944,4.721,0.5,4.446,5.494,5.5440000000000005,2.498,764.344,7.664,1762.09185,2920.0088499999997,6.4313199999999995,0.5122599999999999,22.63154,356.72924,99.03620000000001,424.338,4.34618,22.884884884884887,48.65968230630631,3.7417417417417416,9.533533533533534,4.5005005005005,0.7577577577577578,0.24224224224224222,60.85985985985985,1.741741741741742,1.4449049049049052,121.62262262262261,1.2149649649649652,1.9358858858858858,1.3249249249249249,0.6171871871871871,1.8434334334334335,1.7446146146146146,3.606282882882883,4.218698698698698,1.825105105105105,5.304284284284285,6.9509509509509515,4.725725725725726,0.5005005005005004,4.45045045045045,5.4994994994995,5.54954954954955,2.5005005005005003,765.1091091091092,7.671671671671672,1763.855705705706,2922.931781781782,6.437757757757758,0.5127727727727728,22.654194194194194,357.0863263263264,99.13533533533534,424.7627627627628,4.350530530530531,4.621221822423022,10.662267089143196,0.3831218605993381,2.274971668365062,0.7424842259677094,0.3671218766313861,0.3671218766313861,8.69300531762994,0.38312186059933795,0.17074167260353434,5.630980329679033,0.05197389581773953,0.2582954125296467,0.11137263389515638,0.10801660519378235,0.027405623842060217,0.1140405670936202,0.2804763610457304,0.26709692675658614,0.044037166295424465,0.7057164070977883,1.5562469376283188,0.4068813558303045,0.7424842259677094,2.298731163596029,0.7424842259677094,2.298731163596029,0.7424842259677094,10.605796988179431,1.100589678767857,65.7098539981422,148.67207147087026,2.109872875878882,0.10795720645570495,13.515085095105114,13.145843901960045,28.09025722419116,13.19601884166451,0.13539862184506812,53.2
