sum_Atomic_Number,sum_Atomic_Weight,sum_Period,sum_group,sum_families,sum_Metal,sum_Nonmetal,sum_Mendeleev_Number,sum_l_quantum_number,sum_Atomic_Radius,sum_Miracle_Radius_[pm],sum_Covalent_Radius,sum_Zunger_radii_sum,sum_ionic_radius,sum_crystal_radius,sum_Pauling_Electronegativity,sum_MB_electonegativity,sum_Gordy_electonegativity,sum_Mulliken_EN,sum_Allred-Rockow_electronegativity,sum_metallic_valence,sum_number_of_valence_electrons,sum_gilmor_number_of_valence_electron,sum_valence_p,sum_valence_d,sum_Number_of_unfilled_p_valence_electrons,sum_Number_of_unfilled_d_valence_electrons,sum_outer_shell_electrons,sum_1st_ionization_potential_(kJ/mol),sum_polarizability(A^3),sum_Melting_point_(K),sum_Boiling_Point_(K),sum_Density_(g/mL),sum_specific_heat_(J/g_K)_,sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_thermal_conductivity_(W/(m_K))_,sum_heat_atomization(kJ/mol),sum_Cohesive_energy,avg_Atomic_Number,avg_Atomic_Weight,avg_Period,avg_group,avg_families,avg_Metal,avg_Nonmetal,avg_Mendeleev_Number,avg_l_quantum_number,avg_Atomic_Radius,avg_Miracle_Radius_[pm],avg_Covalent_Radius,avg_Zunger_radii_sum,avg_ionic_radius,avg_crystal_radius,avg_Pauling_Electronegativity,avg_MB_electonegativity,avg_Gordy_electonegativity,avg_Mulliken_EN,avg_Allred-Rockow_electronegativity,avg_metallic_valence,avg_number_of_valence_electrons,avg_gilmor_number_of_valence_electron,avg_valence_p,avg_valence_d,avg_Number_of_unfilled_p_valence_electrons,avg_Number_of_unfilled_d_valence_electrons,avg_outer_shell_electrons,avg_1st_ionization_potential_(kJ/mol),avg_polarizability(A^3),avg_Melting_point_(K),avg_Boiling_Point_(K),avg_Density_(g/mL),avg_specific_heat_(J/g_K)_,avg_heat_of_fusion_(kJ/mol)_,avg_heat_of_vaporization_(kJ/mol)_,avg_thermal_conductivity_(W/(m_K))_,avg_heat_atomization(kJ/mol),avg_Cohesive_energy,dev_Atomic_Number,dev_Atomic_Weight,dev_Period,dev_group,dev_families,dev_Metal,dev_Nonmetal,dev_Mendeleev_Number,dev_l_quantum_number,dev_Atomic_Radius,dev_Miracle_Radius_[pm],dev_Covalent_Radius,dev_Zunger_radii_sum,dev_ionic_radius,dev_crystal_radius,dev_Pauling_Electronegativity,dev_MB_electonegativity,dev_Gordy_electonegativity,dev_Mulliken_EN,dev_Allred-Rockow_electronegativity,dev_metallic_valence,dev_number_of_valence_electrons,dev_gilmor_number_of_valence_electron,dev_valence_p,dev_valence_d,dev_Number_of_unfilled_p_valence_electrons,dev_Number_of_unfilled_d_valence_electrons,dev_outer_shell_electrons,dev_1st_ionization_potential_(kJ/mol),dev_polarizability(A^3),dev_Melting_point_(K),dev_Boiling_Point_(K),dev_Density_(g/mL),dev_specific_heat_(J/g_K)_,dev_heat_of_fusion_(kJ/mol)_,dev_heat_of_vaporization_(kJ/mol)_,dev_thermal_conductivity_(W/(m_K))_,dev_heat_atomization(kJ/mol),dev_Cohesive_energy,target
23.643,50.41474016300001,3.8050000000000006,9.153,4.373,0.8220000000000001,0.178,59.400000000000006,1.805,1.47344,122.602,1.2238900000000001,1.979785,1.34405,0.63566,1.83872,1.72467,3.5571635,4.172269999999999,1.817469,5.415900000000001,7.203,4.788,0.373,4.83,5.627,5.17,2.373,763.3220000000001,7.8643,1771.025,2948.0290000000005,6.787940000000001,0.49588,20.290330000000004,354.80696000000006,94.934,422.488,4.32717,23.643,50.41474016300001,3.8050000000000006,9.153,4.373,0.8220000000000001,0.178,59.400000000000006,1.805,1.47344,122.602,1.2238900000000001,1.979785,1.34405,0.63566,1.83872,1.72467,3.5571635,4.172269999999999,1.817469,5.415900000000001,7.203,4.788,0.373,4.83,5.627,5.17,2.373,763.3220000000001,7.8643,1771.025,2948.0290000000005,6.787940000000001,0.49588,20.290330000000004,354.80696000000006,94.934,422.488,4.32717,3.7947699999999998,8.745938337569994,0.3139499999999997,1.8563300000000005,0.6005300000000001,0.2926319999999999,0.292632,7.084000000000004,0.31395,0.13936159999999997,4.486311999999997,0.0420370999999999,0.20964614999999998,0.09007949999999994,0.08748739999999995,0.02181567999999987,0.09089748000000002,0.2235809940000001,0.21279187999999977,0.03507703599999995,0.5862009999999999,1.28317,0.34131999999999985,0.60053,1.8837,0.6005300000000001,1.8837,0.6005300000000001,8.429368000000075,0.8772908000000001,59.77125,120.94480999999978,1.7260166,0.08996679999999999,10.772442520000002,10.471042240000026,23.721739999999997,10.506272,0.10780747999999961,39.79
23.451,49.968672241,3.791,9.267,4.4110000000000005,0.807,0.194,59.859,1.789,1.4670400000000003,122.519,1.2227600000000003,1.9699849999999999,1.34035,0.63139,1.8412300000000001,1.7312400000000001,3.5730511,4.18603,1.8207510000000002,5.38764,7.1370000000000005,4.773000000000001,0.40700000000000003,4.728,5.598999999999999,5.282000000000001,2.4090000000000003,764.116,7.8245000000000005,1769.0831500000002,2944.16615,6.697000000000001,0.50156,20.886110000000002,355.59808,96.41260000000001,423.266,4.33527,23.427572427572432,49.91875348751249,3.7872127872127876,9.257742257742258,4.406593406593408,0.8061938061938063,0.19380619380619382,59.799200799200804,1.7872127872127874,1.4655744255744259,122.39660339660341,1.2215384615384617,1.9680169830169831,1.3390109890109894,0.6307592407592408,1.8393906093906096,1.7295104895104896,3.5694816183816185,4.181848151848152,1.818932067932068,5.382257742257743,7.129870129870131,4.768231768231769,0.40659340659340665,4.723276723276724,5.593406593406595,5.276723276723278,2.406593406593407,763.3526473526475,7.816683316683318,1767.3158341658345,2941.2249250749255,6.690309690309691,0.5010589410589411,20.86524475524476,355.24283716283725,96.31628371628373,422.8431568431569,4.330939060939062,4.050095758387465,9.333582920759563,0.33501762972292426,1.9802215766251734,0.6401510577334761,0.31249070609709967,0.3124907060970998,7.555984475065397,0.33501762972292437,0.14866603925544972,4.805077040841268,0.04481057404134318,0.22354169307216248,0.09602265866002102,0.09327016639703944,0.02349295060583778,0.09709283723269749,0.23866007199593617,0.22797494214077682,0.03762473290944817,0.6262155826191786,1.3699547206040708,0.3649018314352976,0.6401510577334755,2.0101057783375462,0.6401510577334746,2.010105778337547,0.6401510577334756,9.16600682035258,0.9367363904826438,64.29035499964556,128.98493314876913,1.841590337734194,0.0961327583505406,11.50617885610893,11.231907273545676,25.373889247615534,11.301553591263927,0.11591972463101358,45.36
23.319000000000003,49.66517966300001,3.7780000000000005,9.315,4.4270000000000005,0.795,0.205,60.021,1.778,1.46129,122.197,1.22011,1.961155,1.33595,0.6278299999999999,1.8406099999999999,1.73304,3.5778509000000005,4.191439999999999,1.820601,5.367840000000001,7.095000000000001,4.761,0.427,4.668,5.573,5.332,2.427,763.9970000000001,7.7833000000000006,1767.65,2937.3640000000005,6.63863,0.50317,21.282580000000003,355.74170000000004,96.7646,423.406,4.33662,23.319000000000003,49.66517966300001,3.7780000000000005,9.315,4.4270000000000005,0.795,0.205,60.021,1.778,1.46129,122.197,1.22011,1.961155,1.33595,0.6278299999999999,1.8406099999999999,1.73304,3.5778509000000005,4.191439999999999,1.820601,5.367840000000001,7.095000000000001,4.761,0.427,4.668,5.573,5.332,2.427,763.9970000000001,7.7833000000000006,1767.65,2937.3640000000005,6.63863,0.50317,21.282580000000003,355.74170000000004,96.7646,423.406,4.33662,4.171635999999999,9.618912444371997,0.34543199999999974,2.04614,0.6644120000000002,0.32595,0.32595,7.812676000000001,0.345432,0.15359276000000002,5.000769999999999,0.04650883999999997,0.23160281999999993,0.09966179999999993,0.09673652000000002,0.02434989999999984,0.1012536,0.24901313100000028,0.23720959999999974,0.039113589999999906,0.6413209599999996,1.4081799999999995,0.3718839999999999,0.664412,2.072592,0.6644119999999998,2.072592,0.664412,9.431230000000042,0.9771529999999998,63.018,133.4830159999998,1.90045172,0.09829252,11.9996422,11.676103000000008,25.7745176,11.723540000000003,0.12028579999999973,43.77
23.119000000000003,49.195766085,3.763,9.439,4.471,0.775,0.226,60.522999999999996,1.761,1.4541600000000001,121.975,1.21856,1.9496449999999999,1.3313499999999998,0.62275,1.84435,1.7412799999999997,3.5971507000000003,4.21207,1.8252110000000001,5.3418,7.029,4.749,0.467,4.5600000000000005,5.539000000000001,5.450000000000001,2.469,765.6519999999999,7.7289,1768.5831500000002,2932.65815,6.54068,0.50836,22.074150000000003,356.93072000000006,97.95500000000001,424.722,4.350029999999999,23.095904095904096,49.14661946553447,3.7592407592407593,9.42957042957043,4.466533466533466,0.7742257742257743,0.22577422577422582,60.46253746253746,1.7592407592407595,1.452707292707293,121.85314685314685,1.2173426573426576,1.9476973026973028,1.33001998001998,0.6221278721278722,1.8425074925074925,1.7395404595404598,3.5935571428571427,4.207862137862138,1.8233876123876125,5.336463536463538,7.021978021978023,4.744255744255745,0.4665334665334666,4.555444555444556,5.533466533466534,5.444555444555445,2.4665334665334666,764.887112887113,7.721178821178823,1766.8163336663338,2929.728421578422,6.534145854145855,0.5078521478521479,22.052097902097906,356.57414585414585,97.85714285714288,424.2977022977023,4.345684315684316,4.409815958267507,10.174404008379232,0.36558845749654945,2.1707762766703835,0.7084224466841849,0.34960044950054936,0.34960044950054947,8.294762180876068,0.36558845749654933,0.16292199309182312,5.352270107514863,0.049589571267892825,0.24645364625384594,0.10626336700262773,0.10306257179384044,0.02596065273387941,0.10857913315455792,0.26715541601255877,0.25383248120510893,0.04181898022057864,0.6735019226527714,1.4851082982951112,0.3883429258054629,0.7084224466841851,2.1935307449792965,0.7084224466841849,2.193530744979297,0.7084224466841851,9.98503993508992,1.0481247024703562,62.76440841875407,141.85894026053847,2.0132850166816203,0.10303223250276203,12.868183564687062,12.48344263129477,26.81204509775939,12.508929631806758,0.1283823070036858,47.75
22.861999999999995,48.611022624,3.738,9.524,4.496,0.757,0.242,60.799,1.74,1.4434600000000002,121.501,1.21375,1.9339499999999998,1.3235999999999999,0.61657,1.84159,1.74287,3.6026765999999997,4.214479999999999,1.82328,5.29898,6.944,4.721,0.5,4.446,5.494,5.5440000000000005,2.498,764.344,7.664,1762.09185,2920.0088499999997,6.4313199999999995,0.5122599999999999,22.63154,356.72924,99.03620000000001,424.338,4.34618,22.884884884884887,48.65968230630631,3.7417417417417416,9.533533533533534,4.5005005005005,0.7577577577577578,0.24224224224224222,60.85985985985985,1.741741741741742,1.4449049049049052,121.62262262262261,1.2149649649649652,1.9358858858858858,1.3249249249249249,0.6171871871871871,1.8434334334334335,1.7446146146146146,3.606282882882883,4.218698698698698,1.825105105105105,5.304284284284285,6.9509509509509515,4.725725725725726,0.5005005005005004,4.45045045045045,5.4994994994995,5.54954954954955,2.5005005005005003,765.1091091091092,7.671671671671672,1763.855705705706,2922.931781781782,6.437757757757758,0.5127727727727728,22.654194194194194,357.0863263263264,99.13533533533534,424.7627627627628,4.350530530530531,4.621221822423022,10.662267089143196,0.3831218605993381,2.274971668365062,0.7424842259677094,0.3671218766313861,0.3671218766313861,8.69300531762994,0.38312186059933795,0.17074167260353434,5.630980329679033,0.05197389581773953,0.2582954125296467,0.11137263389515638,0.10801660519378235,0.027405623842060217,0.1140405670936202,0.2804763610457304,0.26709692675658614,0.044037166295424465,0.7057164070977883,1.5562469376283188,0.4068813558303045,0.7424842259677094,2.298731163596029,0.7424842259677094,2.298731163596029,0.7424842259677094,10.605796988179431,1.100589678767857,65.7098539981422,148.67207147087026,2.109872875878882,0.10795720645570495,13.515085095105114,13.145843901960045,28.09025722419116,13.19601884166451,0.13539862184506812,55.7
22.753999999999998,48.359285202,3.731,9.596,4.52,0.749,0.251,61.097,1.731,1.44021,121.523,1.2135999999999998,1.9289799999999997,1.3219999999999998,0.6143299999999999,1.8436100000000002,1.7472699999999999,3.6132008,4.223269999999999,1.82575,5.28318,6.906000000000001,4.713,0.52,4.386,5.48,5.613999999999999,2.52,764.963,7.645200000000001,1761.025,2918.911,6.379090000000001,0.51605,22.97007,357.27802,100.04020000000001,424.878,4.3518300000000005,22.753999999999998,48.359285202,3.731,9.596,4.52,0.749,0.251,61.097,1.731,1.44021,121.523,1.2135999999999998,1.9289799999999997,1.3219999999999998,0.6143299999999999,1.8436100000000002,1.7472699999999999,3.6132008,4.223269999999999,1.82575,5.28318,6.906000000000001,4.713,0.52,4.386,5.48,5.613999999999999,2.52,764.963,7.645200000000001,1761.025,2918.911,6.379090000000001,0.51605,22.97007,357.27802,100.04020000000001,424.878,4.3518300000000005,4.745652000000001,10.947039034676,0.39327800000000007,2.3333519999999996,0.7602399999999998,0.37599800000000005,0.37599800000000005,8.913814000000002,0.39327799999999996,0.17513298000000002,5.7845460000000015,0.05321680000000007,0.26465124000000007,0.11403599999999997,0.11062953999999998,0.02830778000000002,0.11683046,0.2871435984,0.2744584599999999,0.04530549999999994,0.7263508400000003,1.5994279999999998,0.4195939999999999,0.76024,2.3596679999999997,0.7602399999999998,2.3596679999999997,0.76024,11.062573999999982,1.1270903999999997,68.89675,152.39741800000004,2.16509042,0.1111851,13.845124859999999,13.524873960000004,29.006372400000004,13.615243999999993,0.13964134000000003,95.49
25.272,54.23053418399999,3.944,8.28,4.056,1.0,0.0,56.007999999999996,1.944,1.5387199999999999,125.896,1.2460799999999999,2.0856399999999997,1.3916,0.68104,1.81768,1.6683199999999998,3.4248632,4.01352,1.789528,5.62432,7.72,4.888,0.056,5.664,5.944,4.336,2.056,751.696,8.3944,1759.15,3007.302,7.57104,0.46576,13.631440000000001,346.4528,88.9808,412.84799999999996,4.230160000000001,25.272,54.23053418399999,3.944,8.28,4.056,1.0,0.0,56.007999999999996,1.944,1.5387199999999999,125.896,1.2460799999999999,2.0856399999999997,1.3916,0.68104,1.81768,1.6683199999999998,3.4248632,4.01352,1.789528,5.62432,7.72,4.888,0.056,5.664,5.944,4.336,2.056,751.696,8.3944,1759.15,3007.302,7.57104,0.46576,13.631440000000001,346.4528,88.9808,412.84799999999996,4.230160000000001,1.3744640000000015,3.0518874606080075,0.10572800000000004,0.5286399999999994,0.10572800000000004,0.0,0.0,1.903103999999996,0.10572800000000004,0.04017664000000017,1.6916480000000007,0.007400960000000133,0.04599168000000013,0.015859199999999962,0.016916479999999966,0.023260160000000092,0.003171840000000113,0.011069721599999851,0.08775423999999984,0.019771136000000036,0.29392384000000027,0.5286400000000002,0.2114560000000001,0.105728,0.6343680000000003,0.10572800000000004,0.6343680000000003,0.10572800000000004,19.453951999999976,0.01057280000000101,92.512,29.92102399999996,0.5455564800000003,0.048634880000000005,0.3182412799999995,5.941913600000001,16.5781504,9.72697600000004,0.09409791999999971,31.83
25.042,53.700857762000005,3.9250000000000003,8.392000000000001,4.0920000000000005,0.9830000000000001,0.017,56.435,1.925,1.53031,125.673,1.24356,2.0730399999999998,1.3861999999999999,0.67579,1.8184300000000002,1.6735300000000002,3.4380980000000005,4.02393,1.791126,5.588500000000001,7.642,4.867,0.092,5.550000000000001,5.908,4.45,2.092,751.753,8.343200000000001,1755.275,3000.021,7.466710000000001,0.4712700000000001,14.250169999999999,346.92894000000007,90.447,413.2420000000001,4.234330000000001,25.042,53.700857762000005,3.9250000000000003,8.392000000000001,4.0920000000000005,0.9830000000000001,0.017,56.435,1.925,1.53031,125.673,1.24356,2.0730399999999998,1.3861999999999999,0.67579,1.8184300000000002,1.6735300000000002,3.4380980000000005,4.02393,1.791126,5.588500000000001,7.642,4.867,0.092,5.550000000000001,5.908,4.45,2.092,751.753,8.343200000000001,1755.275,3000.021,7.466710000000001,0.4712700000000001,14.250169999999999,346.92894000000007,90.447,413.2420000000001,4.234330000000001,1.7722999999999987,3.970363140299997,0.13874999999999976,0.7252000000000011,0.17020000000000046,0.03342199999999991,0.03342200000000001,2.654750000000002,0.13874999999999998,0.0549265,1.7779320000000016,0.011914000000000004,0.06837600000000008,0.025530000000000025,0.026288499999999947,0.024177879999999874,0.010419980000000249,0.03533130000000042,0.09209587999999963,0.020662616000000047,0.3542749999999997,0.6622999999999997,0.24605,0.17020000000000002,0.8324999999999995,0.17019999999999968,0.8325000000000002,0.17020000000000007,20.15534799999996,0.1050799999999992,97.81875000000002,42.78864999999992,0.7275864999999996,0.05784950000000007,1.2341942199999985,6.209357039999963,18.95695,10.120071999999933,0.09794227999999951,28.65
24.827,53.202254723,3.907,8.501,4.1290000000000004,0.9640000000000001,0.036,56.854000000000006,1.907,1.5221400000000003,125.372,1.2409700000000001,2.060365,1.3806500000000002,0.6704399999999999,1.81998,1.67945,3.4525511,4.03825,1.793517,5.557460000000001,7.571000000000001,4.8500000000000005,0.129,5.442,5.871,4.558,2.129,752.412,8.2863,1753.775,2992.799,7.3668000000000005,0.47594,14.951430000000002,347.64292000000006,91.5784,413.98,4.2418700000000005,24.827,53.202254723,3.907,8.501,4.1290000000000004,0.9640000000000001,0.036,56.854000000000006,1.907,1.5221400000000003,125.372,1.2409700000000001,2.060365,1.3806500000000002,0.6704399999999999,1.81998,1.67945,3.4525511,4.03825,1.793517,5.557460000000001,7.571000000000001,4.8500000000000005,0.129,5.442,5.871,4.558,2.129,752.412,8.2863,1753.775,2992.799,7.3668000000000005,0.47594,14.951430000000002,347.64292000000006,91.5784,413.98,4.2418700000000005,2.1278219999999988,4.797567932477999,0.168702,0.9088139999999996,0.23400600000000035,0.06940799999999993,0.069408,3.3631560000000054,0.168702,0.06867803999999983,1.7815919999999998,0.016380419999999896,0.0900378899999999,0.03510089999999979,0.035481840000000014,0.023937720000000117,0.02163960000000017,0.06086169539999994,0.09214049999999993,0.020578938000000012,0.4036875599999996,0.7782059999999995,0.27209999999999956,0.234006,1.012212,0.23400599999999963,1.012212,0.234006,19.88296799999997,0.20781359999999974,98.63625,55.05671400000009,0.8946647999999999,0.06519515999999997,2.563097040000001,6.1836928799999695,20.6404176,10.029719999999983,0.0971131799999998,36.61
24.649,52.786156223000006,3.8939999999999997,8.611,4.167,0.9480000000000001,0.053,57.300000000000004,1.892,1.5160500000000001,125.242,1.23984,2.050745,1.37695,0.6661999999999999,1.823,1.68639,3.4689955,4.05438,1.7972890000000001,5.53298,7.511,4.838,0.163,5.346,5.843,4.664000000000001,2.165,753.599,8.2437,1753.4581500000002,2989.10715,7.2806500000000005,0.48097,15.58998,348.58106,92.8112,414.976,4.2521,24.624375624375624,52.7334228001998,3.8901098901098896,8.602397602397602,4.162837162837163,0.947052947052947,0.05294705294705294,57.24275724275724,1.89010989010989,1.5145354645354645,125.11688311688312,1.2386013986013986,2.0486963036963033,1.3755744255744253,0.6655344655344654,1.8211788211788211,1.6847052947052947,3.4655299700299698,4.05032967032967,1.7954935064935063,5.5274525474525475,7.503496503496503,4.833166833166834,0.16283716283716282,5.34065934065934,5.837162837162837,4.659340659340659,2.1628371628371625,752.8461538461537,8.235464535464535,1751.7064435564434,2986.121028971029,7.273376623376624,0.4804895104895104,15.574405594405594,348.2328271728272,92.71848151848151,414.5614385614385,4.247852147852148,2.4489137236389986,5.542851718325634,0.1956285472768993,1.0724001273451818,0.2898859382375867,0.1002873250625499,0.10028732506254982,3.992600805787619,0.19562854727689896,0.08093686533246978,1.8088664582171066,0.020292015676631043,0.10913405276042659,0.04348289073563809,0.04355402838919329,0.0240503352791066,0.0312699687924464,0.08283357302038594,0.09342415825932335,0.02078347626399599,0.44958997046909144,0.8838853454238071,0.29699970359310984,0.2898859382375865,1.1737712836613936,0.2898859382375867,1.173771283661393,0.28988593823758635,19.912548989472196,0.3002589817774638,100.48193564677096,65.91970666695957,1.0443185386042526,0.07208022746484276,3.70370929769531,6.244697600102219,22.28564841751654,10.085918077926141,0.09769744740773695,26.26
24.528,52.509321184,3.882,8.652000000000001,4.18,0.9380000000000001,0.062,57.434,1.8820000000000001,1.51082,124.966,1.2374,2.0428599999999997,1.373,0.6630600000000001,1.82202,1.6875399999999998,3.4723676,4.0575399999999995,1.79672,5.513960000000001,7.472,4.8260000000000005,0.18,5.292,5.82,4.708,2.18,753.2460000000001,8.208400000000001,1751.4,2982.8120000000004,7.22818,0.4825,15.909940000000002,348.59924000000007,93.18440000000001,414.956,4.251860000000001,24.528,52.509321184,3.882,8.652000000000001,4.18,0.9380000000000001,0.062,57.434,1.8820000000000001,1.51082,124.966,1.2374,2.0428599999999997,1.373,0.6630600000000001,1.82202,1.6875399999999998,3.4723676,4.0575399999999995,1.79672,5.513960000000001,7.472,4.8260000000000005,0.18,5.292,5.82,4.708,2.18,753.2460000000001,8.208400000000001,1751.4,2982.8120000000004,7.22818,0.4825,15.909940000000002,348.59924000000007,93.18440000000001,414.956,4.251860000000001,2.596608000000001,5.887665431424001,0.2081519999999999,1.1501280000000007,0.3175199999999998,0.11631199999999996,0.116312,4.293575999999998,0.2081519999999999,0.08675352,1.8557840000000052,0.022226399999999955,0.11843496000000014,0.04762799999999991,0.04752215999999988,0.023746240000000078,0.03626503999999991,0.09414044640000004,0.0926844800000001,0.02057663999999995,0.4692945599999996,0.9313919999999996,0.3069359999999996,0.31752,1.248912,0.3175199999999998,1.248912,0.31752000000000014,19.627551999999916,0.3482415999999994,100.107,71.1562319999998,1.1145304800000002,0.07496999999999998,4.295367440000001,6.182314879999964,22.904481600000004,9.963071999999986,0.09652831999999964,25.46
24.473999999999997,52.37713745,3.877,8.688,4.196,0.927,0.073,57.579,1.877,1.5081499999999999,124.705,1.2362799999999998,2.03788,1.3706,0.6608299999999999,1.8241100000000001,1.69113,3.4801676,4.070329999999999,1.799118,5.5110600000000005,7.458,4.827,0.196,5.2620000000000005,5.804,4.7379999999999995,2.1959999999999997,754.625,8.176,1755.275,2980.165,7.19831,0.48271,16.33225,349.31726000000003,92.98940000000002,415.882,4.26105,24.473999999999997,52.37713745,3.877,8.688,4.196,0.927,0.073,57.579,1.877,1.5081499999999999,124.705,1.2362799999999998,2.03788,1.3706,0.6608299999999999,1.8241100000000001,1.69113,3.4801676,4.070329999999999,1.799118,5.5110600000000005,7.458,4.827,0.196,5.2620000000000005,5.804,4.7379999999999995,2.1959999999999997,754.625,8.176,1755.275,2980.165,7.19831,0.48271,16.33225,349.31726000000003,92.98940000000002,415.882,4.26105,2.676604000000003,6.086138912700001,0.21574200000000016,1.2067520000000005,0.34378399999999976,0.13534199999999993,0.13534199999999996,4.523566000000001,0.215742,0.09094490000000013,2.1469300000000016,0.024064880000000125,0.12649847999999997,0.05156759999999989,0.05116418000000002,0.021410999999999944,0.04217502000000008,0.10728797040000007,0.10215181999999975,0.01861180000000004,0.4717207599999998,0.9506679999999997,0.30344200000000005,0.34378400000000003,1.2944519999999997,0.34378399999999976,1.2944519999999997,0.34378399999999976,17.6625,0.40529600000000016,92.74275,75.3956900000001,1.1606042600000002,0.07491333999999998,4.995791499999998,5.591725999999993,22.43260760000001,8.988199999999996,0.0871050000000002,15.92
24.253999999999998,51.873014606,3.859,8.792,4.228,0.913,0.087,57.973,1.859,1.5003300000000002,124.559,1.23404,2.02648,1.3657999999999997,0.65613,1.82421,1.69535,3.4913131999999996,4.076949999999999,1.799994,5.47502,7.382,4.805,0.22799999999999998,5.154,5.772,4.846,2.2279999999999998,754.239,8.133600000000001,1750.025,2973.503,7.10025,0.48833,16.83471,349.57714,94.56580000000001,415.99,4.26239,24.253999999999998,51.873014606,3.859,8.792,4.228,0.913,0.087,57.973,1.859,1.5003300000000002,124.559,1.23404,2.02648,1.3657999999999997,0.65613,1.82421,1.69535,3.4913131999999996,4.076949999999999,1.799994,5.47502,7.382,4.805,0.22799999999999998,5.154,5.772,4.846,2.2279999999999998,754.239,8.133600000000001,1750.025,2973.503,7.10025,0.48833,16.83471,349.57714,94.56580000000001,415.99,4.26239,2.9996280000000017,6.827306906892002,0.242238,1.3606559999999999,0.3917039999999998,0.15886199999999998,0.158862,5.107613999999999,0.242238,0.10251305999999993,2.533266000000002,0.027419279999999976,0.14348736,0.058755600000000144,0.05818865999999996,0.02313467999999995,0.04952909999999999,0.12423407759999965,0.12059069999999963,0.020195351999999944,0.5239556400000003,1.0617240000000003,0.3350100000000002,0.391704,1.453428,0.3917039999999998,1.453428,0.3917039999999998,19.03381199999997,0.47564639999999925,99.85875000000001,85.29354599999995,1.3052505,0.08303093999999998,5.86646046,6.0671311200000355,24.680444400000003,9.718919999999992,0.09421812000000028,11.94
24.113999999999997,51.542408527999996,3.849,8.886,4.262,0.898,0.103,58.36,1.847,1.4954500000000002,124.41199999999999,1.23319,2.01842,1.3626999999999998,0.6525,1.8276000000000001,1.70204,3.506782,4.094029999999999,1.804024,5.457879999999999,7.335999999999999,4.797999999999999,0.258,5.076,5.747999999999999,4.933999999999999,2.2600000000000002,755.769,8.094199999999999,1751.58315,2970.77215,7.0299499999999995,0.49217,17.44253,350.59306,95.4172,417.13599999999997,4.27405,24.089910089910088,51.490917610389616,3.845154845154845,8.877122877122877,4.257742257742257,0.8971028971028971,0.1028971028971029,58.301698301698295,1.8451548451548452,1.493956043956044,124.28771228771228,1.231958041958042,2.0164035964035962,1.3613386613386613,0.6518481518481518,1.825774225774226,1.7003396603396606,3.5032787212787215,4.0899400599400595,1.8022217782217782,5.452427572427572,7.328671328671328,4.793206793206792,0.25774225774225773,5.070929070929071,5.742257742257742,4.929070929070929,2.2577422577422577,755.013986013986,8.086113886113887,1749.8333166833168,2967.804345654346,7.022927072927073,0.4916783216783217,17.425104895104898,350.2428171828172,95.32187812187813,416.71928071928073,4.269780219780221,3.2286434843877414,7.363128274945831,0.2617362657322697,1.4826092987931152,0.43566423586403574,0.18461857822497182,0.18461857822497182,5.580892633839682,0.2617362657322697,0.11163473888748617,2.9403284028658705,0.03049649651048246,0.15820690797713777,0.06534963537960534,0.06448843863429275,0.022418101379140194,0.05755247749253767,0.1424571392643322,0.1399523952570905,0.023414898787526103,0.5536988486039439,1.1347533585295826,0.3495445613327738,0.435664235864036,1.5704175943936183,0.43566423586403635,1.5704175943936183,0.435664235864036,18.391063481972562,0.5527866738655944,98.57325491691128,93.55129585699001,1.4149124801272652,0.08735236791180849,6.816911480128265,6.992307352986666,25.560657125092696,9.425379814990194,0.0914057371200223,7.88
